Recency(Days),Frequency,Monetary(£)
71,11,49.09999999999999
66,60,1485.2399999999998
117,82,827.3700000000002
50,75,897.6200000000003
58,13,223.95
64,61,1200.7099999999998
48,30,480.50000000000017
36,26,1500.04
7,16,392.40000000000003
13,121,3063.100000000001
0,50,805.5699999999998
81,87,292.3199999999999
10,59,622.43
10,27,158.03000000000003
3,48,733.1099999999999
13,50,798.8399999999999
1,24,401.90000000000003
0,10,160.18
51,56,437.22999999999985
15,17,310.1
50,19,110.38000000000001
80,15,270.90000000000003
65,6,149.34000000000003
0,182,1176.2500000000011
73,184,2465.419999999999
15,63,1786.2800000000002
63,11,1773.65
61,5,199.8
13,164,979.2600000000004
109,49,151.83
57,12,108.42
17,11,175.31
40,47,1056.16
10,119,1913.7999999999995
22,22,1114.05
129,26,693.37
27,9,231.3
1,216,2381.040000000002
107,14,234.17
63,4,112.32
10,281,2401.869999999998
80,25,413.06
34,8,122.13000000000001
7,4,107.76
107,17,367.80000000000007
19,8,139.10000000000002
37,36,219.11999999999998
168,33,151.42
0,57,869.4599999999999
36,39,789.4899999999999
29,17,252.42000000000004
172,59,193.42000000000007
115,16,707.3100000000001
50,42,355.5300000000002
26,1,158.4
23,26,291.53999999999996
80,25,565.6600000000002
16,199,1646.9200000000012
17,53,777.07
56,78,1148.4799999999998
56,5,370.79999999999995
17,69,398.27000000000004
48,156,3464.3999999999996
40,61,155.3700000000001
100,9,151.98
61,8,341.36
25,39,1673.6
8,293,4498.300000000001
12,57,276.41999999999996
64,29,374.71999999999997
28,10,333.2
8,106,874.2500000000005
1,42,1621.7299999999998
3,151,437.7999999999997
7,102,1521.8700000000001
0,151,1252.6499999999999
33,11,219.39
105,8,613.44
145,6,141.17
13,28,570.56
2,40,443.36
122,15,765.3199999999999
13,1,99.0
134,1,49.470000000000006
19,6,290.5
7,19,388.52000000000004
19,6,197.64000000000001
5,92,2068.99
10,11,192.19
149,5,192.5
91,14,979.6400000000001
105,31,492.19999999999993
97,54,746.3600000000001
48,212,867.1099999999998
14,200,4162.230000000004
43,65,1193.32
78,21,364.5
31,46,542.73
147,14,248.06000000000006
38,32,211.87999999999994
3,182,1261.7799999999997
160,7,137.45
40,9,154.88000000000002
30,8,243.94
22,102,1749.3600000000006
25,20,386.37
29,4,1475.6999999999998
29,70,2963.509999999999
0,21,922.5300000000002
171,35,545.99
10,47,348.7299999999999
110,3,105.60000000000001
9,65,396.9199999999999
98,15,253.31000000000003
5,57,999.6599999999997
43,53,650.51
14,11,223.85000000000002
149,10,228.83999999999997
8,201,1479.22
30,59,1084.05
65,140,1770.5600000000013
160,15,305.54999999999995
73,9,895.9999999999999
38,37,463.04000000000013
20,31,314.1600000000001
119,7,108.5
98,119,699.0800000000002
75,31,922.4700000000004
0,140,1391.2899999999988
75,48,984.5699999999998
51,53,850.8499999999999
58,18,282.92999999999995
110,56,321.6099999999999
16,55,289.82
20,262,4279.710000000004
30,30,768.8100000000002
88,3,359.28
40,16,274.15000000000003
60,14,123.74000000000001
6,2,163.2
98,13,244.64999999999998
44,13,131.94000000000003
111,10,67.64999999999999
117,6,90.6
49,39,254.10999999999996
25,58,1031.0699999999997
41,1,56.160000000000004
30,13,427.92999999999995
115,33,322.96
68,13,496.36000000000007
8,60,1213.4
6,290,3598.870000000005
98,35,583.6199999999999
25,37,668.4100000000001
43,92,1411.4400000000007
6,55,282.18999999999994
23,145,2466.4000000000005
35,48,771.8800000000001
50,95,5396.420000000002
51,11,215.83
96,23,157.18
2,202,1142.9399999999994
75,33,1195.1799999999998
0,198,1487.8000000000013
106,9,145.9
88,25,122.53999999999999
9,72,509.57999999999976
29,23,352.51000000000005
15,52,718.08
94,282,3178.649999999999
0,534,1533.3800000000003
118,27,487.51
8,147,3097.969999999999
6,32,415.2500000000001
12,1,613.1999999999999
41,16,376.90000000000003
5,80,1550.13
63,11,309.48
164,1,163.2
62,28,451.43999999999977
68,51,795.12
5,55,1074.1100000000001
68,22,315.30999999999995
88,26,982.0699999999997
161,27,361.28
8,68,4704.59
55,33,124.14999999999999
26,20,310.26
111,8,180.48000000000002
51,12,181.09
41,70,1070.65
13,10,1597.36
7,26,592.7700000000001
132,19,1271.8100000000002
62,23,224.14000000000007
101,78,805.8199999999998
36,134,10736.47999999999
42,26,603.0500000000001
57,14,112.55
136,25,216.36999999999995
69,34,514.1299999999999
42,13,298.4
48,23,1090.14
12,66,197.6300000000001
71,13,513.36
7,406,5678.38
15,42,703.4700000000001
8,49,839.1400000000002
173,10,187.35
28,2,128.8
17,131,626.07
159,17,297.36
171,5,124.2
98,2,1280.0
145,85,1709.8900000000003
37,16,193.05
136,86,614.8699999999998
168,9,112.10000000000001
2,19,1253.97
3,199,633.48
90,49,984.2
65,83,1158.8099999999997
166,22,351.96999999999997
25,16,208.56000000000003
172,4,148.44
36,57,320.11999999999995
128,20,294.90000000000003
33,35,739.1899999999999
0,29,281.19
8,37,500.21
76,36,678.1800000000001
139,53,1390.3900000000006
105,35,549.3199999999999
30,100,2537.9100000000003
10,97,1576.8000000000004
65,22,316.68
111,14,303.6
14,2,363.2
10,3,107.6
5,139,606.1300000000002
17,206,948.0500000000001
6,81,2349.3600000000006
129,2,174.0
20,4,102.96
145,1,106.0
62,6,406.09000000000003
58,7,101.33999999999999
62,57,1649.71
33,15,554.72
133,35,102.82999999999998
10,42,230.16000000000003
9,71,1757.8999999999999
31,40,185.95000000000002
10,24,103.09
60,15,345.09999999999997
13,111,780.4300000000003
83,6,356.0
3,86,850.6299999999999
16,19,394.38
132,45,196.0
103,10,208.05
57,4,728.64
54,153,409.36999999999983
41,52,1163.4499999999998
35,19,563.64
69,43,482.12000000000006
33,19,290.65999999999997
62,33,526.88
120,9,303.0
2,8,163.54999999999998
40,4,285.6
0,84,2874.7200000000007
16,50,858.0899999999999
98,209,870.7099999999998
104,8,1541.4
65,7,104.35
0,48,854.79
22,158,2634.2999999999993
56,16,401.59999999999997
1,54,1066.47
68,477,4814.399999999994
0,67,1042.55
97,38,551.54
12,159,2818.6400000000003
35,29,522.91
5,17,255.96
9,52,612.0099999999998
68,5,200.72
50,29,1013.01
14,32,714.4
179,10,319.42
14,173,12030.62
94,49,162.2899999999999
107,97,2791.590000000001
41,40,259.34999999999997
23,39,258.8799999999998
8,49,1046.0999999999997
125,37,612.9099999999999
17,95,1568.229999999999
66,2,270.0
71,14,242.35000000000002
122,51,287.3799999999999
20,79,1229.6600000000003
37,9,2019.6
97,4,94.5
13,50,815.7699999999999
138,15,368.09999999999997
1,1,179.0
171,4,83.2
44,7,204.24
9,114,2115.44
41,23,262.63
0,326,2643.5699999999993
9,208,696.8600000000002
80,22,112.40000000000003
147,11,318.70000000000005
171,24,114.61000000000001
9,24,374.57000000000005
36,29,110.82
36,27,656.6300000000001
8,14,289.52000000000004
41,98,526.6699999999996
94,60,573.4399999999998
77,56,1881.36
16,6,948.48
7,16,931.1899999999999
110,72,179.76000000000002
10,19,371.2
34,19,682.5200000000001
12,207,4230.469999999998
10,112,5396.4400000000005
7,73,1105.7800000000002
3,112,2026.1900000000003
48,41,113.62000000000005
15,6,0.0
111,88,1345.6399999999996
48,100,390.0699999999999
3,154,1837.7700000000004
94,66,387.1199999999997
2,36,728.5600000000001
7,10,243.8
164,5,274.56
77,4,112.08000000000001
21,9,1070.48
3,95,471.13999999999976
147,1,121.67999999999999
167,31,455.30000000000007
94,8,91.61
27,45,616.2800000000001
6,60,844.34
17,32,116.01000000000002
103,14,288.17999999999995
17,118,914.2500000000001
171,24,168.63
51,24,331.96
35,24,465.78000000000003
35,2,6.9
94,16,137.19
9,220,1497.32
19,78,1215.6200000000001
56,78,1201.96
