Recency(Days),Frequency,Monetary(£)
8,5,1138.0
0,28,689.0999999999999
141,15,218.53000000000006
56,26,3.552713678800501e-15
61,16,294.28999999999996
48,369,6100.740000000002
15,20,308.48
19,81,2117.0800000000004
63,6,513.2
111,10,67.64999999999999
6,48,286.60999999999996
8,36,888.4200000000002
44,30,546.8100000000001
15,15,224.21000000000004
85,60,822.2900000000001
2,33,652.7400000000001
44,41,637.3100000000002
7,135,1017.1400000000001
44,9,223.36
168,3,76.5
50,75,897.6200000000003
16,9,98.42000000000002
15,17,310.1
34,145,645.9599999999999
14,6,148.86
57,28,156.22
7,88,1952.4499999999998
10,106,483.25999999999993
5,34,541.4599999999999
146,9,368.90000000000003
10,46,167.61999999999998
5,64,1107.3799999999999
15,49,454.0099999999999
16,65,414.26
29,29,344.13999999999993
41,255,1214.160000000001
61,2,30.75
50,26,362.8999999999999
26,8,185.64999999999998
43,170,1413.3400000000006
22,19,262.15999999999997
100,144,611.5399999999996
91,13,842.9999999999999
23,127,1192.7499999999995
8,201,1479.22
64,15,576.4000000000001
82,189,3248.6599999999994
76,36,678.1800000000001
3,49,230.88999999999996
14,150,1539.0700000000008
56,55,2044.3700000000003
8,13,161.67000000000002
14,462,4283.72
178,36,173.12
172,59,193.42000000000007
44,96,1383.9199999999992
48,100,390.0699999999999
164,1,163.2
20,4,81.44
12,11,478.12000000000006
142,33,527.05
5,25,443.18000000000006
9,220,1497.32
72,5,75.75000000000001
160,7,168.10000000000002
110,18,225.78
22,71,1309.8399999999997
25,257,2063.560000000003
10,20,285.56
106,35,547.06
119,7,108.5
77,5,621.6600000000001
167,26,395.30000000000007
125,53,861.74
12,8,166.07999999999998
2,239,3886.670000000001
150,22,117.54999999999998
1,57,1350.1399999999996
64,61,1200.7099999999998
1,14,168.28
132,45,196.0
16,42,793.9399999999999
9,43,604.64
171,6,319.08000000000004
110,7,185.9
33,48,1795.7199999999998
65,16,250.38000000000002
100,11,230.98
43,30,1992.1100000000006
14,11,184.39999999999998
1,83,1732.7100000000005
34,15,239.41
7,16,392.40000000000003
22,179,3665.95
36,90,1661.0700000000002
151,7,110.7
127,18,187.02
132,15,283.12000000000006
122,35,765.34
7,106,1932.0300000000009
100,36,490.9599999999999
159,15,497.9
28,100,1667.1199999999992
147,5,152.39999999999998
160,7,137.45
1,10,164.57000000000002
35,29,522.91
66,118,2440.82
17,33,663.5600000000001
86,7,1823.9
48,45,995.6500000000002
7,129,2154.5000000000005
0,67,1042.55
16,166,4260.869999999998
70,66,577.0300000000001
44,34,587.6499999999999
99,263,5480.979999999999
0,26,337.4899999999999
0,4,80.85000000000001
10,58,1083.4299999999996
2,19,1253.97
29,15,355.11
16,74,1033.44
169,13,305.51
47,152,1351.3899999999999
79,37,511.81
5,446,3233.6200000000013
10,281,2401.869999999998
8,95,834.9899999999998
12,16,115.05000000000001
142,19,712.78
41,56,556.8499999999999
6,21,271.20000000000005
157,81,1411.33
3,279,3584.319999999999
25,10,363.90000000000003
47,32,130.01
1,53,182.76999999999998
136,86,614.8699999999998
15,194,665.86
12,84,642.17
63,67,283.4699999999997
44,13,131.94000000000003
76,44,163.88999999999996
54,55,598.9999999999999
64,2,1101.2
17,131,1179.3399999999997
50,10,106.1
16,58,323.03999999999996
170,29,187.14000000000007
31,39,358.15000000000003
13,111,780.4300000000003
13,187,1392.9700000000003
27,65,831.0600000000002
73,65,652.6200000000003
64,10,512.31
2,43,546.0399999999998
3,95,471.13999999999976
5,337,1499.3800000000017
149,13,269.7
55,8,835.8500000000001
42,13,298.4
26,44,312.0100000000001
7,73,1105.7800000000002
110,7,111.05
172,2,35.400000000000006
40,61,155.3700000000001
0,61,350.63999999999993
38,24,110.21
20,135,1309.5800000000006
17,60,625.0
33,56,338.80000000000007
89,37,205.48000000000002
97,5,51.56
76,1,2033.1
72,24,364.11
60,15,345.09999999999997
2,24,114.34
147,3,199.5
110,6,275.4
44,88,1778.2400000000007
120,25,148.21
15,181,1601.2199999999998
20,82,1788.1000000000008
3,102,597.5000000000002
35,167,4659.979999999996
133,10,325.7
98,24,213.86000000000004
5,279,1563.000000000001
71,15,668.1800000000002
147,6,122.75999999999999
161,12,237.61
34,26,379.45000000000005
164,6,178.51999999999998
120,8,133.35000000000002
5,145,671.7699999999994
171,24,114.61000000000001
3,64,190.18999999999997
111,62,503.35
9,36,366.15
25,9,102.02
152,34,203.85999999999993
47,28,244.10000000000002
62,33,123.06000000000003
35,16,97.99999999999997
14,2,256.32
163,42,131.98000000000005
76,8,52.21999999999999
50,19,110.38000000000001
12,39,178.91999999999993
62,6,406.09000000000003
179,12,72.9
0,39,366.23
171,80,336.4299999999999
36,29,110.82
2,349,1834.8300000000004
138,101,545.9499999999998
124,10,185.56
36,23,212.54000000000005
2,3,399.5
62,24,923.0400000000001
124,15,111.16000000000003
49,48,742.5600000000002
42,2,65.8
129,28,142.89
105,8,613.44
138,1,358.56000000000006
63,32,219.03
30,11,599.0400000000001
114,163,708.9099999999999
107,7,508.4599999999999
162,26,73.78
12,95,413.4199999999999
133,35,102.82999999999998
111,69,209.94000000000003
20,145,989.4699999999998
23,55,447.4299999999999
157,7,103.0
42,15,337.04
15,158,568.0199999999999
6,106,1458.6600000000003
50,21,288.14
159,38,262.87
156,4,248.7
136,48,152.68000000000006
13,23,634.9499999999999
47,1,20.8
147,13,198.57
2,22,112.81
3,58,417.23
38,60,249.71999999999989
14,22,444.68
26,4,213.28
146,31,187.29000000000005
19,32,166.42000000000002
65,83,1158.8099999999997
72,2,358.0
99,27,84.68999999999998
42,5,38.45
54,22,236.78000000000003
33,5,111.14999999999999
90,5,73.5
12,112,422.8800000000001
33,27,490.83999999999986
96,96,405.6199999999999
115,2,9.2
10,19,357.20000000000005
2,252,2157.880000000002
44,7,165.04999999999998
15,22,107.70000000000002
78,37,654.29
36,47,189.39999999999995
61,20,300.02000000000004
30,146,2247.559999999999
0,3,170.16
0,14,172.63
12,24,909.0899999999999
164,12,404.40000000000003
124,5,406.0
77,47,801.4600000000002
66,10,318.0
31,37,396.3300000000001
105,56,2790.860000000001
14,79,1419.65
22,121,1498.29
178,8,138.19
36,58,1445.79
9,2,1231.5
103,10,208.05
16,73,703.3699999999997
58,7,101.33999999999999
81,39,167.66999999999996
22,32,1841.92
72,32,1240.1000000000004
29,16,374.75
2,213,911.1500000000001
2,41,223.65
10,49,206.05
3,26,352.69
16,74,320.71999999999997
1,730,3106.9499999999953
86,17,111.14999999999999
115,32,673.1000000000001
13,218,1066.7900000000016
15,36,589.4399999999999
50,24,197.85
51,56,206.83000000000007
10,47,348.7299999999999
57,14,112.55
6,70,1059.3900000000003
25,1,931.4999999999999
49,8,425.09
143,6,183.48000000000002
23,11,279.9599999999999
107,61,1000.1599999999997
25,18,1339.7999999999997
3,154,1837.7700000000004
131,6,83.70000000000002
36,7,179.33999999999997
27,16,612.08
131,23,338.99999999999994
125,21,340.79999999999995
34,21,399.18999999999994
66,20,233.89
3,85,528.7099999999998
28,23,530.1500000000002
48,20,319.51000000000005
1,54,1066.47
168,10,302.46000000000004
59,37,309.49999999999994
51,9,202.65000000000003
103,38,980.3100000000002
60,25,460.28000000000003
58,20,1231.48
111,14,303.6
0,54,1025.81
20,79,1229.6600000000003
15,44,382.79999999999995
58,19,312.8
6,1,49.8
6,56,1571.8899999999996
68,28,457.14
62,45,957.9699999999999
156,16,243.76000000000005
73,9,895.9999999999999
96,32,163.8
62,109,1429.87
65,15,225.76
19,8,139.10000000000002
0,129,2478.9799999999996
16,42,600.07
21,13,299.34000000000003
111,26,481.75
50,31,621.75
33,73,1385.08
13,50,798.8399999999999
113,19,443.0
12,207,4230.469999999998
22,167,3290.87
178,5,93.75
40,32,769.1999999999999
2,109,4094.460000000002
0,58,2008.1200000000001
72,5,92.35000000000001
22,104,1796.48
50,32,593.8000000000001
82,37,608.0899999999999
37,6,422.58000000000004
0,93,1818.4400000000007
56,61,1852.6699999999996
14,2,363.2
8,8,95.34
78,16,4314.719999999999
41,98,526.6699999999996
21,6,103.3
30,59,1084.05
15,35,1962.3000000000002
90,49,984.2
34,6,99.44
131,13,149.48
14,47,903.48
63,17,312.96000000000004
124,2,0.0
141,1,51.0
8,22,1.2434497875801753e-14
12,16,323.3599999999999
64,9,173.89999999999998
150,10,180.6
0,534,1533.3800000000003
33,3,70.67999999999999
